op_id,machine_id,process_time
J33_O6,M24,480.41
J33_O6,M25,484.84
J33_O6,M26,480.19
J33_O6,M27,478.45
J33_O6,M28,477.96
J33_O6,M29,470.53
J33_O6,M30,476.71
J33_O7,M50,373.8
J33_O7,M51,368.68
J33_O7,M52,341.47
J33_O7,M53,354.39
J33_O7,M54,367.36
J33_O7,M55,347.06
J33_O7,M56,325.9
J33_O7,M57,328.73
J33_O8,M1,480.21
J33_O8,M2,489.39
J33_O8,M3,483.86
J33_O8,M4,471.42
J33_O8,M5,473.79
J33_O8,M6,485.43
J33_O8,M7,486.83
J33_O8,M8,482.35
J33_O8,M9,482.89
J33_O8,M10,470.57
J33_O8,M11,486.57
J33_O8,M12,485.77
J33_O8,M13,475.18
J33_O8,M14,484.17
J33_O8,M15,474.3
J33_O8,M16,470.81
J33_O8,M17,474.02
J33_O8,M18,473.57
J33_O8,M19,476.75
J33_O8,M20,478.37
J33_O8,M21,480.17
J33_O8,M22,479.54
J33_O8,M23,475.41
J33_O8,M24,470.58
J33_O8,M25,482.1
J33_O8,M26,477.91
J33_O8,M27,475.97
J33_O8,M28,487.34
J33_O8,M29,484.93
J33_O8,M30,487.16
J33_O9,M58,149.95
J33_O9,M59,146.31
J33_O9,M60,151.96
J33_O10,M35,394.12
J33_O10,M36,398.82
J33_O10,M37,391.3
J33_O10,M38,406.51
J33_O10,M39,392.52
J33_O10,M40,408.06
J33_O10,M41,407.28
J33_O10,M42,399.29
J33_O10,M43,404.89
J33_O10,M44,402.39
J33_O10,M45,406.06
J33_O10,M46,398.64
J33_O10,M47,405.72
J33_O10,M48,399.25
J33_O10,M49,408.82
J33_O11,M1,479.73
J33_O11,M2,479.25
J33_O11,M3,485.7
J33_O11,M4,486.43
J33_O11,M5,481.09
J33_O11,M6,473.6
J33_O11,M7,479.36
J33_O11,M8,489.36
J33_O11,M9,485.06
J33_O11,M10,486.22
J33_O11,M11,470.66
J33_O11,M12,479.36
J33_O11,M13,482.93
J33_O11,M14,486.6
J33_O11,M15,470.99
J33_O11,M16,487.05
J33_O11,M17,480.97
J33_O11,M18,473.95
J33_O11,M19,476.35
J33_O11,M20,475.64
J33_O11,M21,480.62
J33_O11,M22,471.03
J33_O11,M23,473.17
J33_O11,M24,486.25
J33_O11,M25,472.65
J33_O11,M26,474.67
J33_O11,M27,479.07
J33_O11,M28,480.34
J33_O11,M29,485.27
J33_O11,M30,478.95
J33_O12,M50,364.49
J33_O12,M51,355.92
J33_O12,M52,330.65
J33_O12,M53,332.82
J33_O12,M54,346.85
J33_O12,M55,344.84
J33_O12,M56,362.18
J33_O12,M57,354.04
J33_O13,M1,477.76
J33_O13,M2,473.42
J33_O13,M3,474.54
J33_O13,M4,481.51
J33_O13,M5,478.47
J33_O13,M6,480.3
J33_O13,M7,473.41
J33_O13,M8,483.26
J33_O13,M9,487.05
J33_O13,M10,475.16
J33_O13,M11,479.83
J33_O13,M12,489.51
J33_O13,M13,476.66
J33_O13,M14,481.9
J33_O13,M15,471.8
J33_O13,M16,482.12
J33_O13,M17,471.79
J33_O13,M18,489.18
J33_O13,M19,484.31
J33_O13,M20,485.76
J33_O13,M21,484.08
J33_O13,M22,481.79
J33_O13,M23,479.0
J33_O13,M24,487.17
J33_O13,M25,489.14
J33_O13,M26,479.98
J33_O13,M27,488.63
J33_O13,M28,481.67
J33_O13,M29,480.77
J33_O13,M30,479.09
J33_O14,M31,158.84
J33_O14,M32,158.01
J33_O14,M33,158.97
J33_O14,M34,160.04
J33_O15,M1,477.6
J33_O15,M2,478.97
J33_O15,M3,489.61
J33_O15,M4,477.01
J33_O15,M5,479.04
J33_O15,M6,472.67
J33_O15,M7,470.96
J33_O15,M8,485.51
J33_O15,M9,481.41
J33_O15,M10,485.21
J33_O15,M11,473.0
J33_O15,M12,481.44
J33_O15,M13,475.07
J33_O15,M14,474.56
J33_O15,M15,470.23
J33_O15,M16,472.61
J33_O15,M17,476.19
J33_O15,M18,472.34
J33_O15,M19,489.72
J33_O15,M20,476.17
J33_O15,M21,472.61
J33_O15,M22,473.98
J33_O15,M23,481.75
J33_O15,M24,471.28
J33_O15,M25,487.25
J33_O15,M26,489.23
J33_O15,M27,474.93
J33_O15,M28,479.0
J33_O15,M29,470.44
J33_O15,M30,482.81
J34_O1,M35,398.28
J34_O1,M36,395.4
J34_O1,M37,394.14
J34_O1,M38,403.08
J34_O1,M39,398.32
J34_O1,M40,393.59
J34_O1,M41,403.78
J34_O1,M42,401.3
J34_O1,M43,407.17
J34_O1,M44,392.35
J34_O1,M45,405.71
J34_O1,M46,403.47
J34_O1,M47,392.3
J34_O1,M48,403.9
J34_O1,M49,398.83
J34_O2,M1,488.9
J34_O2,M2,472.83
J34_O2,M3,482.86
J34_O2,M4,477.64
J34_O2,M5,489.14
J34_O2,M6,476.6
J34_O2,M7,489.24
J34_O2,M8,488.03
J34_O2,M9,475.41
J34_O2,M10,486.07
J34_O2,M11,489.91
J34_O2,M12,475.05
J34_O2,M13,478.74
J34_O2,M14,480.4
J34_O2,M15,475.9
J34_O2,M16,470.31
J34_O2,M17,474.4
J34_O2,M18,475.64
J34_O2,M19,478.87
J34_O2,M20,473.42
J34_O2,M21,487.47
J34_O2,M22,484.1
J34_O2,M23,471.7
J34_O2,M24,483.0
J34_O2,M25,483.07
J34_O2,M26,489.12
J34_O2,M27,470.06
J34_O2,M28,474.96
J34_O2,M29,488.56
J34_O2,M30,488.64
J34_O3,M35,404.41
J34_O3,M36,405.32
J34_O3,M37,391.83
J34_O3,M38,400.28
J34_O3,M39,394.63
J34_O3,M40,393.62
J34_O3,M41,406.21
J34_O3,M42,392.7
J34_O3,M43,399.37
J34_O3,M44,408.77
J34_O3,M45,393.72
J34_O3,M46,409.56
J34_O3,M47,409.89
J34_O3,M48,401.11
J34_O3,M49,393.4
J34_O4,M1,476.32
J34_O4,M2,478.49
J34_O4,M3,476.19
J34_O4,M4,475.61
J34_O4,M5,489.44
J34_O4,M6,473.07
J34_O4,M7,484.67
J34_O4,M8,470.01
J34_O4,M9,481.92
J34_O4,M10,488.32
J34_O4,M11,475.76
J34_O4,M12,473.71
J34_O4,M13,483.03
J34_O4,M14,484.25
J34_O4,M15,483.76
J34_O4,M16,476.39
J34_O4,M17,475.04
J34_O4,M18,489.12
J34_O4,M19,488.47
J34_O4,M20,479.15
J34_O4,M21,486.92
J34_O4,M22,479.05
J34_O4,M23,478.49
J34_O4,M24,473.14
J34_O4,M25,478.53
J34_O4,M26,480.75
J34_O4,M27,470.45
J34_O4,M28,478.88
J34_O4,M29,485.63
J34_O4,M30,483.6
J34_O5,M35,402.7
J34_O5,M36,408.19
J34_O5,M37,390.36
J34_O5,M38,401.14
J34_O5,M39,405.75
J34_O5,M40,400.83
J34_O5,M41,396.48
J34_O5,M42,392.73
J34_O5,M43,407.75
J34_O5,M44,399.42
J34_O5,M45,407.56
J34_O5,M46,401.72
J34_O5,M47,403.48
J34_O5,M48,406.09
J34_O5,M49,403.18
J34_O6,M1,477.96
J34_O6,M2,480.27
J34_O6,M3,486.06
J34_O6,M4,477.47
J34_O6,M5,477.76
J34_O6,M6,471.91
J34_O6,M7,488.29
J34_O6,M8,471.82
J34_O6,M9,482.96
J34_O6,M10,478.26
J34_O6,M11,478.11
J34_O6,M12,483.59
J34_O6,M13,471.34
J34_O6,M14,481.87
J34_O6,M15,485.44
J34_O6,M16,486.56
J34_O6,M17,473.41
J34_O6,M18,487.95
J34_O6,M19,483.12
J34_O6,M20,487.64
J34_O6,M21,479.71
J34_O6,M22,480.84
J34_O6,M23,488.38
J34_O6,M24,488.0
J34_O6,M25,478.96
J34_O6,M26,475.49
J34_O6,M27,477.86
J34_O6,M28,477.76
J34_O6,M29,475.74
J34_O6,M30,475.37
J34_O7,M50,368.05
J34_O7,M51,328.49
J34_O7,M52,358.88
J34_O7,M53,333.64
J34_O7,M54,342.23
J34_O7,M55,328.08
J34_O7,M56,338.5
J34_O7,M57,363.42
J34_O8,M1,487.7
J34_O8,M2,474.43
J34_O8,M3,479.27
J34_O8,M4,479.41
J34_O8,M5,487.47
J34_O8,M6,485.26
J34_O8,M7,480.26
J34_O8,M8,483.41
J34_O8,M9,486.95
J34_O8,M10,470.19
J34_O8,M11,478.06
J34_O8,M12,488.14
J34_O8,M13,484.81
J34_O8,M14,480.86
J34_O8,M15,480.59
J34_O8,M16,476.96
J34_O8,M17,480.41
J34_O8,M18,483.11
J34_O8,M19,478.37
J34_O8,M20,484.28
J34_O8,M21,487.22
J34_O8,M22,473.09
J34_O8,M23,479.03
J34_O8,M24,478.16
J34_O8,M25,483.75
J34_O8,M26,475.0
J34_O8,M27,482.81
J34_O8,M28,487.55
J34_O8,M29,478.36
J34_O8,M30,488.22
J34_O9,M58,154.93
J34_O9,M59,146.06
J34_O9,M60,147.33
J34_O10,M35,409.01
J34_O10,M36,409.17
J34_O10,M37,391.95
J34_O10,M38,390.3
J34_O10,M39,393.22
J34_O10,M40,409.92
J34_O10,M41,393.6
J34_O10,M42,400.05
J34_O10,M43,406.97
J34_O10,M44,390.41
J34_O10,M45,402.09
J34_O10,M46,395.54
J34_O10,M47,407.25
J34_O10,M48,395.67
J34_O10,M49,403.74
J34_O11,M1,483.48
J34_O11,M2,474.43
J34_O11,M3,470.7
J34_O11,M4,478.18
J34_O11,M5,475.78
J34_O11,M6,486.18
J34_O11,M7,486.01
J34_O11,M8,479.14
J34_O11,M9,482.13
J34_O11,M10,482.09
J34_O11,M11,486.54
J34_O11,M12,478.5
J34_O11,M13,475.51
J34_O11,M14,475.3
J34_O11,M15,480.72
J34_O11,M16,478.98
J34_O11,M17,478.8
J34_O11,M18,471.82
J34_O11,M19,484.37
J34_O11,M20,474.27
J34_O11,M21,473.94
J34_O11,M22,478.26
J34_O11,M23,474.56
J34_O11,M24,481.68
J34_O11,M25,477.43
J34_O11,M26,478.98
J34_O11,M27,480.74
J34_O11,M28,474.07
J34_O11,M29,473.12
J34_O11,M30,487.61
J34_O12,M50,346.69
J34_O12,M51,345.6
J34_O12,M52,326.78
J34_O12,M53,349.9
J34_O12,M54,352.71
J34_O12,M55,352.94
J34_O12,M56,360.35
J34_O12,M57,333.87
J34_O13,M1,475.04
J34_O13,M2,486.21
J34_O13,M3,488.94
J34_O13,M4,472.72
J34_O13,M5,479.95
J34_O13,M6,474.28
J34_O13,M7,471.2
J34_O13,M8,476.51
J34_O13,M9,472.87
J34_O13,M10,484.2
J34_O13,M11,480.67
J34_O13,M12,472.88
J34_O13,M13,470.18
J34_O13,M14,486.16
J34_O13,M15,473.52
J34_O13,M16,482.12
J34_O13,M17,476.74
J34_O13,M18,481.71
J34_O13,M19,476.31
J34_O13,M20,471.74
J34_O13,M21,474.46
J34_O13,M22,473.76
J34_O13,M23,478.56
J34_O13,M24,483.17
J34_O13,M25,475.28
J34_O13,M26,470.24
J34_O13,M27,480.38
J34_O13,M28,482.12
J34_O13,M29,489.26
J34_O13,M30,481.79
J34_O14,M31,159.88
J34_O14,M32,160.29
J34_O14,M33,161.71
J34_O14,M34,161.31
J34_O15,M1,476.46
J34_O15,M2,474.75
J34_O15,M3,475.25
J34_O15,M4,480.09
J34_O15,M5,484.88
J34_O15,M6,480.06
J34_O15,M7,471.36
J34_O15,M8,484.47
J34_O15,M9,486.12
J34_O15,M10,475.79
J34_O15,M11,483.28
J34_O15,M12,478.53
J34_O15,M13,487.78
J34_O15,M14,486.9
J34_O15,M15,480.51
J34_O15,M16,483.83
J34_O15,M17,487.67
J34_O15,M18,479.91
J34_O15,M19,476.27
J34_O15,M20,485.07
J34_O15,M21,474.4
J34_O15,M22,477.77
J34_O15,M23,487.31
J34_O15,M24,484.49
J34_O15,M25,478.08
J34_O15,M26,474.29
J34_O15,M27,477.12
J34_O15,M28,475.68
J34_O15,M29,473.52
J34_O15,M30,484.87
J35_O1,M35,395.04
J35_O1,M36,399.08
J35_O1,M37,397.72
J35_O1,M38,409.64
J35_O1,M39,397.82
J35_O1,M40,391.6
J35_O1,M41,391.8
J35_O1,M42,401.82
J35_O1,M43,401.99
J35_O1,M44,398.38
J35_O1,M45,398.64
J35_O1,M46,391.08
J35_O1,M47,400.33
J35_O1,M48,400.09
J35_O1,M49,392.99
J35_O2,M1,472.08
J35_O2,M2,472.47
J35_O2,M3,472.02
J35_O2,M4,482.19
J35_O2,M5,473.93
J35_O2,M6,475.03
J35_O2,M7,473.47
J35_O2,M8,489.16
J35_O2,M9,487.09
J35_O2,M10,474.61
J35_O2,M11,476.55
J35_O2,M12,474.2
J35_O2,M13,479.84
J35_O2,M14,470.39
J35_O2,M15,483.43
J35_O2,M16,480.46
J35_O2,M17,487.97
J35_O2,M18,473.29
J35_O2,M19,486.08
J35_O2,M20,485.84
J35_O2,M21,472.54
J35_O2,M22,477.97
J35_O2,M23,473.4
J35_O2,M24,475.09
J35_O2,M25,475.26
J35_O2,M26,481.12
J35_O2,M27,478.23
J35_O2,M28,488.95
J35_O2,M29,472.53
J35_O2,M30,489.47
J35_O3,M35,394.61
J35_O3,M36,405.46
J35_O3,M37,396.78
J35_O3,M38,392.86
J35_O3,M39,407.16
J35_O3,M40,396.18
J35_O3,M41,403.18
J35_O3,M42,401.33
J35_O3,M43,399.44
J35_O3,M44,399.92
J35_O3,M45,404.64
J35_O3,M46,391.76
J35_O3,M47,403.36
J35_O3,M48,407.92
J35_O3,M49,391.16
J35_O4,M1,472.81
J35_O4,M2,484.33
J35_O4,M3,478.75
J35_O4,M4,478.07
J35_O4,M5,472.74
J35_O4,M6,480.14
J35_O4,M7,472.53
J35_O4,M8,479.53
J35_O4,M9,485.27
J35_O4,M10,475.17
J35_O4,M11,479.62
J35_O4,M12,489.84
J35_O4,M13,483.73
J35_O4,M14,486.83
J35_O4,M15,478.3
J35_O4,M16,485.36
J35_O4,M17,470.81
J35_O4,M18,472.46
J35_O4,M19,474.06
J35_O4,M20,478.04
J35_O4,M21,486.91
J35_O4,M22,476.93
J35_O4,M23,483.09
J35_O4,M24,484.19
J35_O4,M25,481.72
J35_O4,M26,477.14
J35_O4,M27,481.54
J35_O4,M28,476.85
J35_O4,M29,471.68
J35_O4,M30,489.86
J35_O5,M35,392.54
J35_O5,M36,391.45
J35_O5,M37,407.57
J35_O5,M38,396.04
J35_O5,M39,403.01
J35_O5,M40,396.58
J35_O5,M41,397.83
J35_O5,M42,395.24
J35_O5,M43,396.86
J35_O5,M44,398.21
J35_O5,M45,404.41
J35_O5,M46,400.23
J35_O5,M47,408.87
J35_O5,M48,390.84
J35_O5,M49,400.06
J35_O6,M1,481.68
J35_O6,M2,488.4
J35_O6,M3,470.98
J35_O6,M4,481.47
J35_O6,M5,487.07
J35_O6,M6,474.84
J35_O6,M7,487.53
J35_O6,M8,470.38
J35_O6,M9,484.65
J35_O6,M10,488.66
J35_O6,M11,483.14
J35_O6,M12,478.78
J35_O6,M13,470.9
J35_O6,M14,488.4
J35_O6,M15,479.41
J35_O6,M16,470.58
J35_O6,M17,483.8
J35_O6,M18,479.64
J35_O6,M19,472.49
J35_O6,M20,474.29
J35_O6,M21,471.29
J35_O6,M22,481.49
J35_O6,M23,482.44
J35_O6,M24,480.11
J35_O6,M25,486.34
J35_O6,M26,487.22
J35_O6,M27,482.31
J35_O6,M28,470.26
J35_O6,M29,483.9
J35_O6,M30,478.36
J35_O7,M50,353.28
J35_O7,M51,357.45
J35_O7,M52,342.51
J35_O7,M53,370.85
J35_O7,M54,331.7
J35_O7,M55,358.58
J35_O7,M56,325.22
J35_O7,M57,371.23
J35_O8,M1,472.25
J35_O8,M2,471.9
J35_O8,M3,476.66
J35_O8,M4,477.47
J35_O8,M5,474.29
J35_O8,M6,481.7
J35_O8,M7,478.86
J35_O8,M8,470.68
J35_O8,M9,476.39
J35_O8,M10,486.21
J35_O8,M11,483.79
J35_O8,M12,484.5
J35_O8,M13,483.96
J35_O8,M14,476.22
J35_O8,M15,471.99
J35_O8,M16,475.45
J35_O8,M17,486.64
J35_O8,M18,489.61
J35_O8,M19,479.88
J35_O8,M20,470.19
J35_O8,M21,472.8
J35_O8,M22,476.44
J35_O8,M23,481.57
J35_O8,M24,471.5
J35_O8,M25,488.87
J35_O8,M26,477.3
J35_O8,M27,488.25
J35_O8,M28,485.61
J35_O8,M29,485.11
J35_O8,M30,482.13
J35_O9,M58,151.27
J35_O9,M59,151.38
J35_O9,M60,151.29
J35_O10,M35,401.07
J35_O10,M36,409.73
J35_O10,M37,404.65
J35_O10,M38,405.54
J35_O10,M39,407.45
J35_O10,M40,394.31
J35_O10,M41,391.68
J35_O10,M42,399.66
J35_O10,M43,400.28
J35_O10,M44,406.58
J35_O10,M45,398.88
J35_O10,M46,401.42
J35_O10,M47,400.54
J35_O10,M48,390.76
J35_O10,M49,402.3
J35_O11,M1,486.56
J35_O11,M2,473.15
J35_O11,M3,481.89
J35_O11,M4,481.87
J35_O11,M5,473.28
J35_O11,M6,472.47
J35_O11,M7,489.6
J35_O11,M8,477.87
J35_O11,M9,474.55
J35_O11,M10,473.43
J35_O11,M11,483.35
J35_O11,M12,482.19
J35_O11,M13,482.87
J35_O11,M14,471.76
J35_O11,M15,487.87
J35_O11,M16,477.79
J35_O11,M17,476.27
J35_O11,M18,479.25
J35_O11,M19,477.8
J35_O11,M20,487.27
J35_O11,M21,488.59
J35_O11,M22,476.07
J35_O11,M23,487.28
J35_O11,M24,485.63
J35_O11,M25,488.62
J35_O11,M26,474.92
J35_O11,M27,481.54
J35_O11,M28,475.49
J35_O11,M29,486.48
J35_O11,M30,470.11
J35_O12,M50,353.24
J35_O12,M51,341.96
J35_O12,M52,341.13
J35_O12,M53,357.25
J35_O12,M54,367.57
J35_O12,M55,355.46
J35_O12,M56,367.66
J35_O12,M57,338.23
J35_O13,M1,480.39
J35_O13,M2,479.01
J35_O13,M3,470.23
J35_O13,M4,481.14
J35_O13,M5,483.23
J35_O13,M6,481.84
J35_O13,M7,484.73
J35_O13,M8,481.43
J35_O13,M9,471.34
J35_O13,M10,472.33
J35_O13,M11,481.93
J35_O13,M12,475.5
J35_O13,M13,471.59
J35_O13,M14,478.59
J35_O13,M15,481.09
J35_O13,M16,476.57
J35_O13,M17,484.41
J35_O13,M18,482.88
J35_O13,M19,476.66
J35_O13,M20,485.1
J35_O13,M21,482.97
J35_O13,M22,482.75
J35_O13,M23,481.07
J35_O13,M24,470.23
J35_O13,M25,483.93
J35_O13,M26,477.52
J35_O13,M27,488.85
J35_O13,M28,486.36
J35_O13,M29,481.75
J35_O13,M30,475.04
J35_O14,M31,158.81
J35_O14,M32,159.36
J35_O14,M33,159.91
J35_O14,M34,159.18
J35_O15,M1,480.3
J35_O15,M2,473.31
J35_O15,M3,489.55
J35_O15,M4,472.16
J35_O15,M5,488.64
J35_O15,M6,488.27
J35_O15,M7,480.51
J35_O15,M8,484.5
J35_O15,M9,478.72
J35_O15,M10,482.6
J35_O15,M11,476.81
J35_O15,M12,476.02
J35_O15,M13,481.56
J35_O15,M14,479.96
J35_O15,M15,481.59
J35_O15,M16,475.73
J35_O15,M17,477.34
J35_O15,M18,471.68
J35_O15,M19,471.05
J35_O15,M20,475.07
J35_O15,M21,471.48
J35_O15,M22,472.08
J35_O15,M23,486.26
J35_O15,M24,470.78
J35_O15,M25,483.18
J35_O15,M26,475.45
J35_O15,M27,487.43
J35_O15,M28,479.7
J35_O15,M29,476.11
J35_O15,M30,480.35
J36_O1,M35,397.64
J36_O1,M36,401.29
J36_O1,M37,392.29
J36_O1,M38,409.94
J36_O1,M39,398.51
J36_O1,M40,396.96
J36_O1,M41,404.2
J36_O1,M42,397.28
J36_O1,M43,406.67
J36_O1,M44,399.09
J36_O1,M45,404.39
J36_O1,M46,392.15
J36_O1,M47,406.92
J36_O1,M48,404.71
J36_O1,M49,394.23
J36_O2,M1,472.91
J36_O2,M2,476.33
J36_O2,M3,489.52
J36_O2,M4,475.14
J36_O2,M5,479.12
J36_O2,M6,470.6
J36_O2,M7,477.94
J36_O2,M8,481.43
J36_O2,M9,489.06
J36_O2,M10,480.33
J36_O2,M11,486.38
J36_O2,M12,480.94
J36_O2,M13,470.82
J36_O2,M14,476.3
J36_O2,M15,481.51
J36_O2,M16,489.01
J36_O2,M17,487.18
J36_O2,M18,474.57
J36_O2,M19,474.4
J36_O2,M20,474.02
J36_O2,M21,488.45
J36_O2,M22,487.05
J36_O2,M23,485.5
J36_O2,M24,477.85
J36_O2,M25,480.09
J36_O2,M26,479.29
J36_O2,M27,475.07
J36_O2,M28,480.1
J36_O2,M29,470.61
J36_O2,M30,472.64
J36_O3,M35,407.73
J36_O3,M36,405.03
J36_O3,M37,398.46
J36_O3,M38,400.34
J36_O3,M39,397.4
J36_O3,M40,404.82
J36_O3,M41,405.68
J36_O3,M42,405.27
J36_O3,M43,404.45
J36_O3,M44,394.09
J36_O3,M45,396.76
J36_O3,M46,399.4
J36_O3,M47,396.62
J36_O3,M48,405.1
J36_O3,M49,396.59
J36_O4,M1,472.76
J36_O4,M2,477.98
J36_O4,M3,489.6
J36_O4,M4,474.52
J36_O4,M5,482.24
J36_O4,M6,478.66
J36_O4,M7,471.42
J36_O4,M8,479.76
J36_O4,M9,484.04
J36_O4,M10,480.26
J36_O4,M11,487.44
J36_O4,M12,475.78
J36_O4,M13,471.72
J36_O4,M14,488.73
J36_O4,M15,477.56
J36_O4,M16,481.53
J36_O4,M17,485.84
J36_O4,M18,476.49
J36_O4,M19,484.32
J36_O4,M20,472.71
J36_O4,M21,475.83
J36_O4,M22,472.89
J36_O4,M23,486.22
J36_O4,M24,474.45
J36_O4,M25,484.35
J36_O4,M26,488.87
J36_O4,M27,480.56
J36_O4,M28,480.8
J36_O4,M29,479.22
J36_O4,M30,476.52
J36_O5,M35,399.51
J36_O5,M36,402.06
J36_O5,M37,409.72
J36_O5,M38,408.76
J36_O5,M39,407.24
J36_O5,M40,407.78
J36_O5,M41,399.36
J36_O5,M42,403.15
J36_O5,M43,407.9
J36_O5,M44,397.86
J36_O5,M45,409.24
J36_O5,M46,398.32
J36_O5,M47,402.02
J36_O5,M48,404.2
J36_O5,M49,409.01
J36_O6,M1,474.89
J36_O6,M2,484.92
J36_O6,M3,480.42
J36_O6,M4,475.37
J36_O6,M5,485.53
J36_O6,M6,481.04
J36_O6,M7,483.22
J36_O6,M8,476.46
J36_O6,M9,479.63
J36_O6,M10,482.35
J36_O6,M11,478.1
J36_O6,M12,473.97
J36_O6,M13,489.23
J36_O6,M14,480.23
J36_O6,M15,484.68
J36_O6,M16,478.22
J36_O6,M17,477.1
J36_O6,M18,478.14
J36_O6,M19,478.18
J36_O6,M20,480.88
J36_O6,M21,480.87
J36_O6,M22,479.94
J36_O6,M23,472.7
J36_O6,M24,479.92
J36_O6,M25,473.38
J36_O6,M26,472.52
J36_O6,M27,488.65
J36_O6,M28,482.1
J36_O6,M29,483.19
J36_O6,M30,478.04
J36_O7,M50,370.45
J36_O7,M51,356.9
J36_O7,M52,363.46
J36_O7,M53,343.43
J36_O7,M54,373.0
J36_O7,M55,366.02
J36_O7,M56,367.7
J36_O7,M57,333.61
J36_O8,M1,475.42
J36_O8,M2,475.71
J36_O8,M3,475.42
J36_O8,M4,487.11
J36_O8,M5,470.64
J36_O8,M6,471.52
J36_O8,M7,475.48
J36_O8,M8,474.0
J36_O8,M9,474.64
J36_O8,M10,485.96
J36_O8,M11,481.26
J36_O8,M12,470.12
J36_O8,M13,478.59
J36_O8,M14,478.16
J36_O8,M15,472.28
J36_O8,M16,483.52
J36_O8,M17,484.04
J36_O8,M18,484.42
J36_O8,M19,484.57
J36_O8,M20,470.0
J36_O8,M21,489.08
J36_O8,M22,486.28
J36_O8,M23,488.08
J36_O8,M24,470.31
J36_O8,M25,488.68
J36_O8,M26,486.2
J36_O8,M27,486.74
J36_O8,M28,471.87
J36_O8,M29,484.78
J36_O8,M30,489.2
J36_O9,M58,151.79
J36_O9,M59,150.71
J36_O9,M60,154.46
J36_O10,M35,398.86
J36_O10,M36,401.99
J36_O10,M37,399.53
J36_O10,M38,408.66
J36_O10,M39,391.52
J36_O10,M40,400.02
J36_O10,M41,403.74
J36_O10,M42,405.84
J36_O10,M43,401.66
J36_O10,M44,408.18
J36_O10,M45,408.84
J36_O10,M46,391.29
J36_O10,M47,398.05
J36_O10,M48,390.47
J36_O10,M49,396.59
J36_O11,M1,480.74
J36_O11,M2,488.22
J36_O11,M3,486.93
J36_O11,M4,472.55
J36_O11,M5,471.86
J36_O11,M6,481.79
J36_O11,M7,480.64
J36_O11,M8,475.33
J36_O11,M9,487.99
J36_O11,M10,488.55
J36_O11,M11,478.05
J36_O11,M12,487.81
J36_O11,M13,477.68
J36_O11,M14,484.74
J36_O11,M15,479.52
J36_O11,M16,472.45
J36_O11,M17,488.56
J36_O11,M18,479.08
J36_O11,M19,484.69
J36_O11,M20,477.34
J36_O11,M21,470.38
J36_O11,M22,472.01
J36_O11,M23,479.92
J36_O11,M24,483.8
J36_O11,M25,476.69
J36_O11,M26,483.91
J36_O11,M27,483.97
J36_O11,M28,484.08
J36_O11,M29,479.85
J36_O11,M30,488.3
J36_O12,M50,349.46
J36_O12,M51,347.51
J36_O12,M52,334.97
J36_O12,M53,340.38
J36_O12,M54,327.12
J36_O12,M55,356.68
J36_O12,M56,337.43
J36_O12,M57,340.21
J36_O13,M1,485.42
J36_O13,M2,476.54
J36_O13,M3,474.84
J36_O13,M4,473.38
J36_O13,M5,485.5
J36_O13,M6,472.59
J36_O13,M7,479.08
J36_O13,M8,480.14
J36_O13,M9,483.75
J36_O13,M10,482.67
J36_O13,M11,486.21
J36_O13,M12,470.9
J36_O13,M13,475.93
J36_O13,M14,475.6
J36_O13,M15,472.92
J36_O13,M16,475.78
J36_O13,M17,476.2
J36_O13,M18,480.44
J36_O13,M19,483.27
J36_O13,M20,477.62
J36_O13,M21,484.39
J36_O13,M22,476.72
J36_O13,M23,475.81
J36_O13,M24,480.82
J36_O13,M25,470.47
J36_O13,M26,471.6
J36_O13,M27,478.36
J36_O13,M28,488.86
J36_O13,M29,484.43
J36_O13,M30,471.76
J36_O14,M31,161.39
J36_O14,M32,160.93
J36_O14,M33,160.44
J36_O14,M34,161.28
J36_O15,M1,478.08
J36_O15,M2,474.43
J36_O15,M3,480.24
J36_O15,M4,480.98
J36_O15,M5,480.77
J36_O15,M6,481.3
J36_O15,M7,488.97
J36_O15,M8,488.04
J36_O15,M9,487.51
J36_O15,M10,486.03
J36_O15,M11,488.87
J36_O15,M12,471.97
J36_O15,M13,475.3
J36_O15,M14,479.9
J36_O15,M15,486.93
J36_O15,M16,480.1
J36_O15,M17,484.96
J36_O15,M18,472.78
J36_O15,M19,475.05
J36_O15,M20,484.64
J36_O15,M21,473.29
J36_O15,M22,477.03
J36_O15,M23,475.3
J36_O15,M24,477.0
J36_O15,M25,484.17
J36_O15,M26,477.36
J36_O15,M27,481.11
J36_O15,M28,472.0
J36_O15,M29,486.1
J36_O15,M30,477.4
J37_O1,M35,402.97
J37_O1,M36,404.51
J37_O1,M37,394.19
J37_O1,M38,407.69
J37_O1,M39,402.32
J37_O1,M40,398.57
J37_O1,M41,393.65
J37_O1,M42,408.85
J37_O1,M43,405.1
J37_O1,M44,394.16
J37_O1,M45,396.75
J37_O1,M46,406.19
J37_O1,M47,403.91
J37_O1,M48,405.32
J37_O1,M49,398.82
J37_O2,M1,484.33
J37_O2,M2,477.73
J37_O2,M3,474.23
J37_O2,M4,482.65
J37_O2,M5,489.52
J37_O2,M6,476.21
J37_O2,M7,479.22
J37_O2,M8,483.48
J37_O2,M9,480.83
J37_O2,M10,486.87
J37_O2,M11,485.23
J37_O2,M12,471.17
J37_O2,M13,489.97
J37_O2,M14,485.05
J37_O2,M15,487.28
J37_O2,M16,483.02
